Ticker,Date,Open,High,Low,Close,Volume
YTC,2017-08-03,27.0873,27.0873,27.0873,27.0873,100
YTC,2017-08-04,31.0868,31.0868,31.0868,31.0868,3000
YTC,2017-08-07,31.0868,31.0868,31.0868,31.0868,500
YTC,2017-08-08,31.0868,31.0868,26.451,26.451,5500
YTC,2017-08-09,31.8139,32.4502,31.8139,32.4502,10000
YTC,2017-08-10,29.087,29.087,28.178,28.1781,1500
YTC,2017-08-11,28.6326,28.6326,28.6325,28.6325,500
YTC,2017-08-14,28.178,28.1781,28.178,28.1781,500
YTC,2017-08-15,28.1781,28.1781,28.1781,28.1781,0
YTC,2017-08-16,27.7236,27.7236,27.7236,27.7236,500
YTC,2017-08-17,27.2691,27.2691,27.2691,27.2691,500
YTC,2017-08-18,27.7236,27.7236,27.7236,27.7236,2500
YTC,2017-08-21,27.2691,27.2691,26.8146,26.8146,1200
YTC,2017-08-22,27.2691,30.905,27.2691,30.905,67700
YTC,2017-08-23,27.2691,27.2691,26.8146,26.8146,5500
YTC,2017-08-24,27.2691,27.2691,27.2691,27.2691,5000
YTC,2017-08-25,27.2691,27.2691,27.2691,27.2691,0
YTC,2017-08-28,27.2691,27.2691,27.2691,27.2691,0
YTC,2017-08-29,27.2691,27.2691,27.2691,27.2691,0
YTC,2017-08-30,24.5422,24.5422,24.5422,24.5422,100
YTC,2017-08-31,24.5422,24.5422,24.5422,24.5422,0
YTC,2017-09-01,24.5422,24.5422,24.5422,24.5422,0
YTC,2017-09-05,28.1781,28.1781,28.1781,28.1781,1500
YTC,2017-09-06,29.0871,29.0871,29.087,29.087,5000
YTC,2017-09-07,33.45,33.4501,33.45,33.4501,100
YTC,2017-09-08,36.3588,36.3588,36.3588,36.3588,100
YTC,2017-09-11,41.8126,41.8126,35.4498,35.4498,1100
YTC,2017-09-12,36.2679,36.2679,36.2679,36.2679,0
YTC,2017-09-13,30.905,30.905,30.905,30.905,100
YTC,2017-09-14,30.905,30.905,30.905,30.905,0
YTC,2017-09-15,30.905,30.905,30.905,30.905,0
YTC,2017-09-18,33.1774,33.1774,33.1774,33.1774,100
YTC,2017-09-19,33.1774,33.1774,33.1774,33.1774,0
YTC,2017-09-20,35.9043,35.9043,35.9043,35.9043,100
YTC,2017-09-21,30.5414,30.5414,30.5414,30.5414,100
YTC,2017-09-22,33.6319,33.6319,33.6319,33.6319,100
YTC,2017-09-25,36.3588,36.3588,35.9043,35.9043,400
YTC,2017-09-26,35.9952,35.9952,35.9952,35.9952,0
YTC,2017-09-27,30.6323,30.6323,30.6323,30.6323,100
YTC,2017-09-28,26.0874,34.5409,26.0874,34.5408,300
YTC,2017-09-29,36.3587,36.3588,36.3587,36.3588,100
YTC,2017-10-02,36.3588,36.3588,36.3588,36.3588,0
YTC,2017-10-03,36.3588,36.3588,36.3588,36.3588,0
YTC,2017-10-04,36.3588,36.3588,36.3588,36.3588,0
YTC,2017-10-05,32.7229,32.7229,32.7229,32.7229,200
YTC,2017-10-06,32.7229,32.7229,32.7229,32.7229,0
YTC,2017-10-09,32.7229,32.7229,32.7229,32.7229,0
YTC,2017-10-10,32.7229,32.7229,32.7229,32.7229,0
YTC,2017-10-11,32.7229,32.7229,32.7229,32.7229,0
YTC,2017-10-12,32.7229,32.7229,32.7229,32.7229,0
YTC,2017-10-13,32.7229,32.7229,32.7229,32.7229,0
YTC,2017-10-16,32.7229,32.7229,32.7229,32.7229,0
YTC,2017-10-17,32.7229,32.7229,32.7229,32.7229,0
YTC,2017-10-18,32.7229,32.7229,32.7229,32.7229,0
YTC,2017-10-19,32.7229,32.7229,32.7229,32.7229,0
YTC,2017-10-20,32.7229,32.7229,32.7229,32.7229,0
YTC,2017-10-23,32.7229,32.7229,32.7229,32.7229,0
YTC,2017-10-24,28.1781,28.1781,28.1781,28.1781,2200
YTC,2017-10-25,28.1781,28.1781,28.1781,28.1781,0
YTC,2017-10-26,28.1781,28.1781,28.1781,28.1781,0
YTC,2017-10-27,28.1781,28.1781,28.1781,28.1781,0
YTC,2017-10-30,28.1781,28.1781,28.1781,28.1781,0
YTC,2017-10-31,30.8141,30.8141,30.8141,30.8141,100
YTC,2017-11-01,34.5409,34.5409,34.5408,34.5408,100
YTC,2017-11-02,32.0866,32.0866,32.0866,32.0866,100
YTC,2017-11-03,32.0866,32.0866,32.0866,32.0866,0
YTC,2017-11-06,32.0866,32.0866,32.0866,32.0866,0
YTC,2017-11-07,32.0866,32.0866,32.0866,32.0866,0
YTC,2017-11-08,32.0866,32.0866,32.0866,32.0866,0
YTC,2017-11-09,32.0866,32.0866,32.0866,32.0866,0
YTC,2017-11-10,27.36,27.36,27.36,27.36,100
YTC,2017-11-13,27.36,27.36,27.36,27.36,0
YTC,2017-11-14,31.4504,31.4504,31.4503,31.4503,100
YTC,2017-11-15,31.4503,31.4503,31.4503,31.4503,0
YTC,2017-11-16,31.4503,31.4503,31.4503,31.4503,0
YTC,2017-11-17,31.4503,31.4503,31.4503,31.4503,0
YTC,2017-11-20,31.4503,31.4503,31.4503,31.4503,0
YTC,2017-11-21,31.4503,31.4503,31.4503,31.4503,0
YTC,2017-11-22,31.4503,31.4503,31.4503,31.4503,0
YTC,2017-11-23,31.4503,31.4503,31.4503,31.4503,0
YTC,2017-11-24,31.4503,31.4503,31.4503,31.4503,0
YTC,2017-11-27,31.4503,31.4503,31.4503,31.4503,0
YTC,2017-11-28,27.269000000000002,27.269000000000002,26.8146,26.8146,900
YTC,2017-11-29,30.9959,30.9959,30.9959,30.9959,100
YTC,2017-11-30,34.5409,34.5409,34.5408,34.5408,100
YTC,2017-12-01,29.3597,29.3597,29.3597,29.3597,25500
YTC,2017-12-04,29.3597,29.3597,29.3597,29.3597,0
YTC,2017-12-05,33.1774,33.7228,33.1774,33.7228,600
YTC,2017-12-06,33.6319,33.6319,33.6319,33.6319,0
YTC,2017-12-07,33.6319,33.6319,33.6319,33.6319,0
YTC,2017-12-08,33.6319,33.6319,33.6319,33.6319,0
YTC,2017-12-11,28.6326,28.6326,28.6325,28.6325,600
YTC,2017-12-12,25.4511,32.9047,25.4511,32.9047,400
YTC,2017-12-13,27.36,27.36,27.36,27.36,50
YTC,2017-12-14,31.3595,31.3595,31.3594,31.3594,100
YTC,2017-12-15,31.3594,31.3594,31.3594,31.3594,10
YTC,2017-12-18,31.3594,31.3594,31.3594,31.3594,0
YTC,2017-12-19,26.7237,26.7237,26.7237,26.7237,200
YTC,2017-12-20,26.7237,26.7237,26.7237,26.7237,10
YTC,2017-12-21,26.7237,26.7237,26.7237,26.7237,31
YTC,2017-12-22,26.7237,26.7237,26.7237,26.7237,0
YTC,2017-12-25,30.6323,30.6323,30.6323,30.6323,100
YTC,2017-12-26,30.6323,30.6323,30.6323,30.6323,2500
YTC,2017-12-27,30.6323,30.6323,30.6323,30.6323,0
YTC,2017-12-28,30.6323,30.6323,30.6323,30.6323,0
YTC,2017-12-29,30.6323,30.6323,30.6323,30.6323,0
YTC,2018-01-02,30.6323,30.6323,30.6323,30.6323,0
YTC,2018-01-03,34.5409,34.5409,34.5408,34.5408,100
YTC,2018-01-04,34.5408,34.5408,34.5408,34.5408,0
YTC,2018-01-05,34.5408,34.5408,34.5408,34.5408,0
YTC,2018-01-08,34.5408,34.5408,34.5408,34.5408,0
YTC,2018-01-09,34.5408,34.5408,34.5408,34.5408,0
YTC,2018-01-10,34.5408,34.5408,34.5408,34.5408,0
YTC,2018-01-11,34.5408,34.5408,34.5408,34.5408,0
YTC,2018-01-12,34.5408,34.5408,34.5408,34.5408,0
YTC,2018-01-15,31.8139,31.8139,31.8139,31.8139,100
YTC,2018-01-16,31.8139,31.8139,31.8139,31.8139,0
YTC,2018-01-17,31.8139,31.8139,31.8139,31.8139,0
YTC,2018-01-18,31.8139,31.8139,31.8139,31.8139,0
YTC,2018-01-19,31.8139,31.8139,31.8139,31.8139,0
YTC,2018-01-22,31.8139,31.8139,31.8139,31.8139,0
YTC,2018-01-23,31.8139,31.8139,31.8139,31.8139,2300
YTC,2018-01-24,36.3587,36.3588,34.9953,36.3588,2700
YTC,2018-01-25,36.3588,40.9036,36.3588,40.9036,300
YTC,2018-01-26,37.904,37.904,37.904,37.904,0
YTC,2018-01-29,32.7229,32.7229,32.7229,32.7229,800
YTC,2018-01-30,34.4499,34.4499,34.4499,34.4499,100
YTC,2018-01-31,34.4499,34.4499,34.4499,34.4499,0
YTC,2018-02-01,34.4499,34.4499,34.4499,34.4499,0
YTC,2018-02-02,36.7839,36.7839,36.7839,36.7839,100
YTC,2018-02-05,36.7839,36.7839,36.7839,36.7839,0
YTC,2018-02-06,31.2757,31.2757,31.2757,31.2757,500
YTC,2018-02-07,35.9437,35.9437,35.9437,35.9437,100
YTC,2018-02-08,35.9437,35.9437,35.9437,35.9437,0
YTC,2018-02-09,35.9437,35.9437,35.9437,35.9437,0
YTC,2018-02-12,39.6781,39.6781,39.6781,39.6781,100
YTC,2018-02-13,39.6781,39.6781,39.6781,39.6781,0
YTC,2018-02-21,39.6781,39.6781,39.6781,39.6781,0
YTC,2018-02-22,39.6781,39.6781,39.6781,39.6781,0
YTC,2018-02-23,39.6781,39.6781,39.6781,39.6781,0
YTC,2018-02-26,39.6781,39.6781,39.6781,39.6781,0
YTC,2018-02-27,39.6781,39.6781,39.6781,39.6781,0
YTC,2018-02-28,43.4125,43.4125,43.4125,43.4125,100
YTC,2018-03-01,43.4125,43.4125,43.4125,43.4125,0
YTC,2018-03-02,43.4125,43.4125,43.4125,43.4125,0
YTC,2018-03-05,46.2133,46.2133,46.2133,46.2133,100
YTC,2018-03-06,46.2133,46.2133,46.2133,46.2133,0
YTC,2018-03-07,46.2133,46.2133,46.2133,46.2133,0
YTC,2018-03-08,46.6801,50.8813,39.3046,46.6801,7400
