Ticker,Date,Open,High,Low,Close,Volume
TGG,2018-05-25,12.1905,12.1905,12.1429,12.1905,515600
TGG,2018-05-28,13.0,13.0,12.9048,13.0,399000
TGG,2018-05-29,13.9048,13.9048,13.5714,13.9048,665890
TGG,2018-05-30,14.0953,14.2381,13.619000000000002,13.619000000000002,604060
TGG,2018-05-31,13.5714,13.619000000000002,13.2857,13.3333,237300
TGG,2018-06-01,13.2857,13.3809,13.1904,13.3333,181350
TGG,2018-06-04,13.3333,13.3809,13.2381,13.2857,161900
TGG,2018-06-05,13.2857,13.4286,13.1905,13.380999999999998,206220
TGG,2018-06-06,13.380999999999998,13.380999999999998,13.2381,13.3333,268940
TGG,2018-06-07,13.3333,13.3809,13.2381,13.3333,115630
TGG,2018-06-08,13.3333,14.2381,13.2381,14.2381,1296600
TGG,2018-06-11,14.2381,15.1905,13.8095,15.1905,987650
TGG,2018-06-12,15.2381,15.7143,14.2857,14.380999999999998,494530
TGG,2018-06-13,14.2381,14.2381,13.380999999999998,13.7619,702310
TGG,2018-06-14,13.7619,13.8571,13.2857,13.8095,323710
TGG,2018-06-15,13.8095,13.8571,13.619000000000002,13.7619,200880
TGG,2018-06-18,13.7619,13.9524,13.619000000000002,13.8571,251610
TGG,2018-06-19,13.8571,13.9047,13.619000000000002,13.8095,232120
TGG,2018-06-20,13.8095,13.8571,13.6666,13.8095,204540
TGG,2018-06-21,13.8095,13.8571,13.6666,13.7619,184590
TGG,2018-06-22,13.7619,13.8095,13.6667,13.7619,167800
TGG,2018-06-25,13.7619,14.7143,13.4286,14.7143,1022220
TGG,2018-06-26,14.7619,14.7619,13.7143,14.0476,1508370
TGG,2018-06-27,14.0476,14.3333,14.0476,14.1905,737080
TGG,2018-06-28,14.1905,14.2857,13.9048,14.1905,153020
TGG,2018-06-29,14.1905,14.2381,14.0953,14.1429,127490
TGG,2018-07-02,14.1429,14.1429,13.9524,14.0952,136500
TGG,2018-07-03,14.0952,14.1428,14.0,14.0952,116180
TGG,2018-07-04,14.0952,14.2381,13.9523,14.1905,189460
TGG,2018-07-05,14.1905,14.4762,14.0953,14.4762,291910
TGG,2018-07-06,14.5238,14.5714,14.1905,14.3333,199970
TGG,2018-07-09,14.3333,14.4762,14.1904,14.380999999999998,248010
TGG,2018-07-10,14.380999999999998,14.4286,14.2381,14.2857,206680
TGG,2018-07-11,14.2857,14.3809,13.9047,14.3333,241840
TGG,2018-07-12,14.3333,15.3333,14.2381,15.3333,634820
TGG,2018-07-13,15.3809,16.2857,15.3333,16.2857,444580
TGG,2018-07-16,16.2857,17.0476,16.2857,17.0476,259300
TGG,2018-07-17,17.0476,17.7619,17.0,17.7619,301050
TGG,2018-07-18,17.7619,17.8095,17.4286,17.619,158730
TGG,2018-07-19,17.619,18.1905,17.5238,18.1905,297460
TGG,2018-07-20,18.2381,18.2857,16.9524,17.619,439970
TGG,2018-07-23,17.619,18.3333,17.5714,18.3333,321680
TGG,2018-07-24,18.3333,18.5714,17.9523,18.4762,336570
TGG,2018-07-25,18.4762,19.2857,18.2381,19.2857,799840
TGG,2018-07-26,19.3333,20.619,19.2857,20.0,1175960
TGG,2018-07-27,20.0476,21.3333,19.5238,21.3333,750420
TGG,2018-07-30,21.2381,21.2857,19.8571,19.8571,113180
TGG,2018-07-31,19.0476,19.9047,18.4762,18.4762,141130
TGG,2018-08-01,18.2857,18.5238,17.1905,18.4762,791190
TGG,2018-08-02,18.5238,18.8095,18.0476,18.0952,421060
TGG,2018-08-03,18.0952,18.1429,17.6666,18.1429,152830
TGG,2018-08-06,18.1429,18.1905,17.8096,18.0952,96150
TGG,2018-08-07,18.0952,19.3333,17.9047,19.3333,676670
TGG,2018-08-08,19.4285,20.6667,19.4285,20.6667,128930
TGG,2018-08-09,21.7,22.1,21.7,22.1,58100
TGG,2018-08-10,23.1,23.6,23.1,23.6,307180
TGG,2018-08-13,24.0,25.25,22.1,25.25,375780
TGG,2018-08-14,25.6,27.0,23.8,27.0,506980
TGG,2018-08-15,27.4,27.65,25.15,26.55,739340
TGG,2018-08-16,26.55,26.55,24.7,25.5,566110
TGG,2018-08-17,25.5,26.8,25.1,26.5,289950
TGG,2018-08-20,26.55,28.35,26.0,28.35,397260
TGG,2018-08-21,28.5,30.3,26.4,30.3,797150
TGG,2018-08-22,30.5,30.65,28.6,29.0,142850
TGG,2018-08-23,29.0,29.05,28.6,29.05,343420
TGG,2018-08-24,29.0,29.0,27.05,28.3,407470
TGG,2018-08-27,28.3,28.55,27.8,28.35,222550
TGG,2018-08-28,28.35,28.35,27.9,28.1,91750
TGG,2018-08-29,28.1,28.3,26.15,28.3,266060
TGG,2018-08-30,28.3,28.3,26.35,28.05,126020
TGG,2018-08-31,28.05,28.05,26.1,27.0,16490
TGG,2018-09-04,26.8,26.95,25.15,25.15,54450
TGG,2018-09-05,24.5,24.5,23.4,23.4,7130
TGG,2018-09-06,21.8,21.8,21.8,21.8,790
TGG,2018-09-07,20.3,20.3,20.3,20.3,7560
TGG,2018-09-10,18.9,18.9,18.9,18.9,8460
TGG,2018-09-11,17.6,18.5,17.6,18.0,61180
TGG,2018-09-12,18.0,19.0,16.75,19.0,157880
TGG,2018-09-13,19.05,19.7,17.7,19.55,163280
TGG,2018-09-14,19.55,19.65,18.2,19.0,138280
TGG,2018-09-17,19.0,19.0,17.7,18.5,450060
TGG,2018-09-18,18.4,18.85,17.25,18.85,500440
TGG,2018-09-19,18.85,18.9,17.55,18.85,400050
TGG,2018-09-20,18.8,18.8,17.55,17.55,204000
TGG,2018-09-21,17.6,17.7,16.35,16.35,614270
TGG,2018-09-24,15.25,16.0,15.25,15.25,70040
TGG,2018-09-25,14.2,14.2,14.2,14.2,212930
TGG,2018-09-26,13.25,15.15,13.25,15.15,873740
TGG,2018-09-27,16.0,16.0,14.1,15.0,471160
TGG,2018-09-28,15.0,15.8,13.95,15.8,782430
TGG,2018-10-01,15.4,15.4,14.7,14.7,169430
TGG,2018-10-02,13.7,14.2,13.7,13.7,247580
TGG,2018-10-03,13.7,13.7,12.75,13.3,1114960
TGG,2018-10-04,13.3,13.3,12.4,12.4,628500
TGG,2018-10-05,12.4,13.0,11.55,11.55,377200
TGG,2018-10-08,11.5,11.5,10.75,10.75,591040
TGG,2018-10-09,10.2,11.5,10.0,11.2,633670
TGG,2018-10-10,11.15,11.15,10.45,10.45,449850
TGG,2018-10-11,9.72,10.0,9.72,9.72,86420
TGG,2018-10-12,9.04,10.4,9.04,10.4,1350640
TGG,2018-10-15,10.85,10.85,9.68,10.0,510740
TGG,2018-10-16,9.9,10.1,9.3,9.9,144090
TGG,2018-10-17,9.88,9.88,9.21,9.7,835090
TGG,2018-10-18,9.1,9.59,9.03,9.03,741710
TGG,2018-10-19,8.4,9.5,8.4,9.5,325470
TGG,2018-10-22,9.5,10.0,8.84,10.0,268190
TGG,2018-10-23,9.9,10.0,9.3,9.5,201200
TGG,2018-10-24,9.47,9.47,8.84,8.84,2423440
TGG,2018-10-25,8.23,8.4,8.23,8.23,2112390
TGG,2018-10-26,8.23,8.5,7.75,8.0,83510
TGG,2018-10-29,7.79,7.79,7.44,7.44,35710
TGG,2018-10-30,6.92,6.93,6.92,6.92,48150
TGG,2018-10-31,6.44,6.99,6.44,6.99,283730
TGG,2018-11-01,6.99,7.45,6.56,7.19,216580
TGG,2018-11-02,7.34,7.34,6.69,7.1,176570
TGG,2018-11-05,6.99,7.1,6.61,6.61,236180
TGG,2018-11-06,6.9,7.07,6.9,7.07,899660
TGG,2018-11-07,7.29,7.56,7.28,7.56,823280
TGG,2018-11-08,8.0,8.08,7.56,8.08,800430
TGG,2018-11-09,8.36,8.36,7.52,7.9,948270
TGG,2018-11-12,7.9,7.9,7.35,7.35,1028580
TGG,2018-11-13,6.84,6.84,6.84,6.84,489080
TGG,2018-11-14,6.37,6.83,6.37,6.8,1000220
TGG,2018-11-15,6.85,7.27,6.33,6.78,1580400
TGG,2018-11-16,7.05,7.05,6.31,6.78,1195820
TGG,2018-11-19,6.78,6.78,6.31,6.5,1392510
TGG,2018-11-20,6.05,6.45,6.05,6.05,1362560
TGG,2018-11-21,6.0,6.25,6.0,6.2,232800
TGG,2018-11-22,6.25,6.25,6.0,6.2,234250
TGG,2018-11-23,6.2,6.2,6.0,6.15,255270
TGG,2018-11-26,6.1,6.1,5.85,6.1,138030
TGG,2018-11-27,6.1,6.25,5.68,5.95,1276380
TGG,2018-11-28,5.8,6.36,5.54,6.36,2266090
TGG,2018-11-29,6.5,6.8,5.92,6.28,2234060
TGG,2018-11-30,5.85,6.1,5.85,6.0,1596880
TGG,2018-12-03,6.0,6.0,5.58,5.58,1541850
TGG,2018-12-04,5.3,5.7,5.19,5.55,1766690
TGG,2018-12-05,5.17,5.17,5.17,5.17,971580
TGG,2018-12-06,4.81,4.81,4.81,4.81,172180
