Ticker,Date,Open,High,Low,Close,Volume
SJS,2006-07-06,4.1638,4.1638,4.1638,4.1638,43790
SJS,2006-07-07,4.2054,4.372,4.2054,4.372,161010
SJS,2006-07-10,4.5802,4.5802,4.5802,4.5802,24380
SJS,2006-07-11,4.7884,4.7884,4.7884,4.7884,11700
SJS,2006-07-12,4.9966,4.9966,4.9966,4.9966,26180
SJS,2006-07-13,5.2464,5.2464,5.2464,5.2464,13960
SJS,2006-07-14,5.4962,5.4962,5.2464,5.2464,103080
SJS,2006-07-17,5.4962,5.4962,5.2464,5.287999999999999,102730
SJS,2006-07-18,5.287999999999999,5.287999999999999,5.1631,5.1631,36450
SJS,2006-07-19,4.9133,4.9549,4.9133,4.9549,87770
SJS,2006-07-20,4.9965,5.1631,4.9965,5.1631,50890
SJS,2006-07-21,5.2047,5.2047,5.1215,5.1215,39150
SJS,2006-07-24,5.1215,5.1215,5.0798,5.0798,36670
SJS,2006-07-25,4.9132,4.9132,4.8716,4.8716,39630
SJS,2006-07-26,4.7883,4.83,4.7883,4.7884,73210
SJS,2006-07-27,4.9133,4.9966,4.9133,4.9549,40540
SJS,2006-07-28,5.0382,5.0382,4.9133,4.9133,23270
SJS,2006-07-31,4.7884,4.83,4.7884,4.7884,33530
SJS,2006-08-01,4.7884,4.7884,4.5802,4.5802,53820
SJS,2006-08-02,4.5802,4.7468,4.5802,4.7467,53900
SJS,2006-08-03,4.8716,4.9549,4.8716,4.9549,56770
SJS,2006-08-04,5.1215,5.1631,5.0382,5.0382,56810
SJS,2006-08-07,4.9133,4.9133,4.9133,4.9133,58840
SJS,2006-08-08,4.9549,4.9549,4.9549,4.9549,48260
SJS,2006-08-09,4.9965,4.9965,4.9549,4.9549,42050
SJS,2006-08-10,4.9133,4.9549,4.9133,4.9549,4900
SJS,2006-08-11,5.0382,5.0798,5.0382,5.0798,63830
SJS,2006-08-14,5.3296,5.3297,5.3296,5.3297,60710
SJS,2006-08-15,5.3297,5.3297,5.1631,5.287999999999999,48460
SJS,2006-08-16,5.3296,5.5379,5.3296,5.5379,74470
SJS,2006-08-17,5.5795,5.6212,5.5379,5.5379,27050
SJS,2006-08-18,5.4546,5.4546,5.4546,5.4546,15530
SJS,2006-08-21,5.4546,5.4546,5.4129,5.4129,33360
SJS,2006-08-22,5.287999999999999,5.3297,5.2463,5.3297,31100
SJS,2006-08-23,5.3297,5.412999999999999,5.3297,5.4129,23750
