Ticker,Date,Open,High,Low,Close,Volume
D11,2011-02-25,21.0296,21.0296,20.7203,20.7203,300
D11,2011-02-28,20.7203,20.7203,19.4833,19.4833,2000
D11,2011-03-01,19.3287,19.3287,18.7101,18.7101,1700
D11,2011-03-02,19.1431,19.1431,19.1431,19.1431,0
D11,2011-03-03,17.8133,17.8133,17.8133,17.8133,100
D11,2011-03-04,16.5763,16.5763,16.5763,16.5763,1000
D11,2011-03-07,15.432,15.432,15.432,15.432,100
D11,2011-03-08,14.3805,14.3805,14.3805,14.3805,100
D11,2011-03-09,13.3909,13.3909,13.3909,13.3909,100
D11,2011-03-10,12.4631,14.195,12.4631,14.195,7900
D11,2011-03-11,13.762,13.793,12.0611,12.0611,13800
D11,2011-03-14,13.8857,13.8857,12.123,13.2981,11000
D11,2011-03-15,12.9579,12.9579,12.9579,12.9579,200
D11,2011-03-16,13.7929,13.7929,13.6073,13.6074,1900
D11,2011-03-17,12.8033,13.5765,12.8033,13.5764,2600
D11,2011-03-18,13.731,13.7311,13.731,13.7311,900
D11,2011-03-21,14.5042,14.5042,14.3805,14.3805,6100
D11,2011-03-22,14.3805,14.3805,14.3805,14.3805,100
D11,2011-03-23,13.3909,13.8239,13.3909,13.8239,5100
D11,2011-03-24,12.8961,13.8548,12.8652,13.8548,1300
D11,2011-03-25,12.0611,12.8033,12.0611,12.0611,5500
D11,2011-03-28,13.1126,13.1126,11.5972,11.5972,300
D11,2011-03-29,12.7415,12.7415,11.7518,11.7518,2300
D11,2011-03-30,12.0611,12.6487,12.0611,12.6487,500
D11,2011-03-31,12.958,12.958,12.3394,12.3394,7200
D11,2011-04-01,12.3394,12.3394,12.3394,12.3394,300
D11,2011-04-04,12.3394,12.3394,11.6281,12.1848,4300
D11,2011-04-05,12.525,13.1126,11.4426,11.4426,4500
D11,2011-04-06,12.958,12.958,12.6487,12.6487,2000
D11,2011-04-07,12.8033,12.8033,12.8033,12.8033,0
D11,2011-04-08,12.7414,12.7414,11.9992,11.9992,7000
D11,2011-04-13,12.3085,12.3085,11.5662,11.5663,6100
D11,2011-04-14,12.9889,12.9889,11.3189,11.3189,9700
D11,2011-04-15,11.7519,11.7519,11.7518,11.7518,100
D11,2011-04-18,12.1229,12.1229,12.1229,12.1229,400
D11,2011-04-19,12.9579,12.9579,11.7518,11.7518,600
D11,2011-04-20,12.1848,12.1848,12.0301,12.0302,1600
D11,2011-04-21,12.0611,12.0611,12.0611,12.0611,1000
D11,2011-04-22,12.6487,12.6487,12.6487,12.6487,200
D11,2011-04-25,12.3394,12.3394,12.1848,12.1848,1500
D11,2011-04-26,12.2467,12.2467,12.1229,12.1229,1900
D11,2011-04-27,12.3703,12.3703,12.3703,12.3703,1000
D11,2011-04-28,12.9579,12.9579,12.2157,12.2157,1700
D11,2011-04-29,12.3703,12.3703,12.3703,12.3703,200
D11,2011-05-04,11.5044,12.061,11.5044,11.5044,1100
D11,2011-05-05,11.0096,11.8137,11.0096,11.8137,300
D11,2011-05-06,11.8137,11.8137,10.7313,11.69,500
D11,2011-05-09,11.9374,11.9374,10.7313,10.7313,300
D11,2011-05-10,11.8756,11.8756,10.7313,10.7313,300
D11,2011-05-11,10.7004,11.0406,10.7003,10.7003,5000
D11,2011-05-12,11.3188,11.3497,10.9168,10.9477,4400
D11,2011-05-13,10.7931,10.7931,10.2983,10.2983,4800
D11,2011-05-16,10.7313,10.7313,10.7313,10.7313,200
D11,2011-05-17,9.9891,9.9891,9.988999999999999,9.988999999999999,100
D11,2011-05-18,10.4838,10.4838,9.3086,9.3087,500
D11,2011-05-19,10.3602,10.3602,9.1231,9.1231,800
D11,2011-05-20,10.2055,10.2055,8.9375,8.9685,1000
D11,2011-05-23,10.3911,10.5148,9.2778,9.2778,800
D11,2011-05-24,10.8241,10.8241,10.1437,10.1437,900
D11,2011-05-25,10.1746,10.2056,9.8653,9.8653,4300
D11,2011-05-26,9.2468,9.2468,9.2468,9.2468,2500
D11,2011-05-27,8.6283,8.6592,8.6283,8.6283,300
D11,2011-05-30,8.0407,8.0407,8.0407,8.0407,600
D11,2011-05-31,7.484,7.917000000000001,7.484,7.4841,8100
D11,2011-06-01,8.35,8.35,8.35,8.35,100
D11,2011-06-02,7.8243,7.8552,7.8243,7.8552,1200
