Ticker,Date,Open,High,Low,Close,Volume
VDL,2007-11-27,6.6913,6.6913,5.353,5.7545,77400
VDL,2007-11-28,5.8883,6.1493,5.6876,6.1493,40200
VDL,2007-11-29,6.6043,6.6043,6.6043,6.6043,11900
VDL,2007-11-30,7.26,7.2601,6.7582,7.2601,73600
VDL,2007-12-03,7.2601,7.5947,6.6913,7.1597,53000
VDL,2007-12-04,7.0259,7.3604,7.0259,7.2266,27800
VDL,2007-12-05,7.3604,7.3604,6.9589,6.959,24600
VDL,2007-12-06,7.0259,7.0259,6.6913,6.8921,31000
VDL,2007-12-07,6.6914,7.22,6.6914,7.1597,44000
VDL,2007-12-10,7.0928,7.1597,6.959,7.1129,20600
VDL,2007-12-11,7.0861,7.1263,6.9255,7.0928,26600
VDL,2007-12-12,6.9657,7.1062,6.959,7.0259,24300
VDL,2007-12-13,6.959,6.959,6.8787,6.8787,14600
VDL,2007-12-14,6.959,7.0259,6.8921,7.0125,20100
VDL,2007-12-17,7.1597,7.2266,6.9724,7.0259,22700
VDL,2007-12-18,7.0259,7.1397,7.0259,7.1397,10800
VDL,2007-12-19,7.1598,7.4943,7.1263,7.3538,17800
VDL,2007-12-20,7.1062,7.1062,7.0259,7.0928,4100
VDL,2007-12-21,6.9121,7.2936,6.9121,7.2936,13900
VDL,2007-12-24,7.414,7.4274,7.1598,7.2936,19400
VDL,2007-12-25,7.2936,7.2936,7.1598,7.2133,7600
VDL,2007-12-26,7.2334,7.2334,7.0594,7.2199,10100
VDL,2007-12-27,7.1597,7.2266,7.1597,7.2266,1400
VDL,2007-12-28,7.1597,7.2266,7.1262,7.1263,4000
VDL,2008-01-02,7.0594,7.0928,6.8921,6.8921,20900
VDL,2008-01-03,6.8921,6.9256,6.8921,6.9255,2600
VDL,2008-01-04,6.892,6.892,6.8251,6.8252,7100
VDL,2008-01-07,6.591,6.6914,6.33,6.4839,3100
VDL,2008-01-08,6.591,6.6913,6.3568,6.3568,6300
VDL,2008-01-09,6.2564,6.2564,6.0222,6.156000000000001,11000
VDL,2008-01-10,6.0289,6.0289,5.7545,5.8549,10800
VDL,2008-01-11,6.2765,6.2765,5.8683,5.9218,2100
VDL,2008-01-14,5.8214,5.8214,5.3597,5.42,13600
VDL,2008-01-15,5.2728,5.2728,5.052,5.0854,36200
VDL,2008-01-16,5.4869,5.5672,4.8177,5.5672,7700
VDL,2008-01-17,5.9553,5.9553,5.3531,5.4534,13800
VDL,2008-01-18,5.4802,5.8884,5.4802,5.8884,15800
VDL,2008-01-21,5.7077,5.7077,5.4535,5.4869,29500
VDL,2008-01-22,5.2192,5.42,5.2192,5.3865,3200
VDL,2008-01-23,5.2995,5.3531,5.1858,5.3531,5600
VDL,2008-01-24,5.5204,5.6208,5.3196,5.4467,25100
VDL,2008-01-25,5.4199,5.5671,5.2192,5.4869,4800
VDL,2008-01-28,5.4133,5.4869,5.2929,5.3531,2200
VDL,2008-01-29,5.4133,5.787999999999999,5.4133,5.787999999999999,14400
VDL,2008-01-30,6.0222,6.0891,6.0155,6.0891,17200
VDL,2008-01-31,6.0891,6.1895,5.7545,6.1895,11100
VDL,2008-02-01,6.1025,6.3635,6.0958,6.3568,9700
VDL,2008-02-12,6.3568,6.3568,6.0222,6.1025,11200
VDL,2008-02-13,6.156000000000001,6.2832,6.0557,6.2832,16200
VDL,2008-02-14,6.2966,6.3903,6.0892,6.2229,15400
VDL,2008-02-15,6.1894,6.1894,6.0891,6.1226,5800
VDL,2008-02-18,6.1561,6.1561,5.8215,6.0222,2100
VDL,2008-02-19,6.0155,6.0222,5.8215,5.9553,5500
VDL,2008-02-20,5.7412,5.7412,5.5003,5.5003,3800
VDL,2008-02-21,5.2193,5.2862,5.0586,5.0586,15200
VDL,2008-02-22,4.617,5.2861,4.617,4.9181,5100
VDL,2008-02-25,5.2928,5.2995,5.2861,5.2995,13900
VDL,2008-02-26,5.5471,5.5538,4.7709,5.0586,5800
VDL,2008-02-27,5.0185,5.0185,4.9515,5.0185,2600
VDL,2008-02-28,5.3531,5.3531,4.965,4.985,8300
VDL,2008-02-29,4.9515,4.9582,4.8244,4.9516,5500
VDL,2008-03-03,4.7509,4.7509,4.5501,4.6839,18100
VDL,2008-03-04,4.5501,4.5501,4.1954,4.1955,23400
VDL,2008-03-05,3.8275,4.2825,3.8007,4.0148,9700
VDL,2008-03-06,4.249,4.249,4.249,4.249,100
VDL,2008-03-07,4.6706,4.6706,4.6705,4.6705,100
VDL,2008-03-10,5.1322,5.1323,5.0854,5.1323,25200
VDL,2008-03-11,5.3531,5.3531,4.6237,4.6237,16000
VDL,2008-03-12,5.2861,5.2861,5.1523,5.1523,2700
VDL,2008-03-13,5.3463,5.3463,5.0252,5.0921,4300
VDL,2008-03-14,5.072,5.1523,5.0185,5.0185,6100
