Ticker,Date,Open,High,Low,Close,Volume
CIG,2011-07-19,9.6429,10.5358,9.6429,9.6429,18900
CIG,2011-07-20,9.1965,9.1965,9.1964,9.1964,5700
CIG,2011-07-21,8.75,8.75,8.75,8.75,6050
CIG,2011-07-22,8.3929,8.3929,8.3929,8.3929,6720
CIG,2011-07-25,8.0358,8.0358,8.0357,8.0357,6200
CIG,2011-07-26,7.6786,7.6786,7.6786,7.6786,7800
CIG,2011-07-27,7.3215,7.3215,7.3214,7.3214,38150
CIG,2011-07-28,6.9643,7.5,6.9643,7.4107,21800
CIG,2011-07-29,7.4107,7.4107,7.0536,7.1429,4070
CIG,2011-08-01,7.1429,7.1429,6.7858,7.1429,4000
CIG,2011-08-02,6.7858,6.7858,6.7857,6.7857,4220
CIG,2011-08-03,6.5178,6.5179,6.5178,6.5179,2500
CIG,2011-08-04,6.25,6.6072,6.25,6.6071,1330
CIG,2011-08-05,6.5178,6.6071,6.3392,6.6071,9000
CIG,2011-08-08,6.6071,6.6964,6.3392,6.6071,16180
CIG,2011-08-09,6.4285,6.4286,6.3392,6.4286,3530
CIG,2011-08-10,6.4286,6.4286,6.1607,6.3393,8500
CIG,2011-08-11,6.3393,6.3393,6.25,6.25,7550
CIG,2011-08-12,6.0714,6.0714,5.9821,6.0714,1590
CIG,2011-08-15,6.0714,6.0714,5.8035,5.8036,4300
CIG,2011-08-16,5.5357,5.625,5.5357,5.5357,7800
CIG,2011-08-17,5.2678,5.2679,5.2678,5.2679,10780
CIG,2011-08-18,5.1786,5.3572,5.0893,5.1786,61320
CIG,2011-08-19,5.2679,5.3572,5.0,5.3571,17210
CIG,2011-08-22,5.4464,5.4464,5.0892,5.3571,5640
CIG,2011-08-23,5.4464,5.625,5.3571,5.625,15860
CIG,2011-08-24,5.4464,5.5357,5.3571,5.3571,29920
CIG,2011-08-25,5.3571,5.3571,5.1785,5.1786,9060
CIG,2011-08-26,5.3572,5.3572,5.2679,5.3571,5330
CIG,2011-08-29,5.3571,5.5357,5.3571,5.4464,10870
CIG,2011-08-30,5.5357,5.5357,5.2678,5.2679,21290
CIG,2011-08-31,5.4465,5.4465,5.2679,5.4464,6060
CIG,2011-09-01,5.4464,5.5357,5.4464,5.5357,3350
CIG,2011-09-05,5.8,5.8,5.4,5.8,3900
CIG,2011-09-06,5.7,5.7,5.7,5.7,510
CIG,2011-09-07,5.6,5.9,5.6,5.9,300
CIG,2011-09-08,6.0,6.0,5.9,6.0,3870
CIG,2011-09-09,6.1,6.1,5.7,5.7,2630
CIG,2011-09-12,5.9,5.9,5.7,5.7,15030
CIG,2011-09-13,5.8,5.8,5.7,5.8,15640
CIG,2011-09-14,5.9,6.0,5.9,6.0,13600
CIG,2011-09-15,6.0,6.3,5.8,6.3,8750
CIG,2011-09-16,6.3,6.3,6.0,6.3,5420
CIG,2011-09-19,6.4,6.6,6.3,6.6,8180
CIG,2011-09-20,6.7,6.9,6.3,6.7,1340
CIG,2011-09-21,6.4,6.9,6.4,6.4,3170
CIG,2011-09-22,6.4,6.5,6.1,6.5,3670
CIG,2011-09-23,6.2,6.3,6.2,6.2,4090
CIG,2011-09-26,6.2,6.2,5.9,6.2,7010
CIG,2011-09-27,6.2,6.2,5.9,6.2,5740
CIG,2011-09-28,5.9,6.3,5.9,5.9,4250
CIG,2011-09-29,5.7,6.1,5.7,5.7,3800
CIG,2011-09-30,5.9,5.9,5.5,5.5,7550
CIG,2011-10-03,5.4,5.7,5.4,5.7,4780
CIG,2011-10-04,5.8,5.9,5.8,5.9,110
CIG,2011-10-05,6.0,6.1,5.7,6.1,1240
CIG,2011-10-06,6.3,6.3,5.8,5.8,68100
CIG,2011-10-07,6.0,6.0,5.7,5.9,1570
CIG,2011-10-10,6.0,6.0,5.7,5.7,7930
CIG,2011-10-11,5.8,5.9,5.8,5.9,340
CIG,2011-10-12,6.1,6.1,5.7,5.7,2020
CIG,2011-10-13,5.9,5.9,5.9,5.9,10
CIG,2011-10-14,5.7,5.7,5.7,5.7,1370
CIG,2011-10-17,5.9,5.9,5.5,5.5,3670
CIG,2011-10-18,5.5,5.5,5.3,5.3,66410
CIG,2011-10-19,5.1,5.5,5.1,5.5,26010
CIG,2011-10-20,5.3,5.7,5.3,5.3,21020
CIG,2011-10-21,5.5,5.5,5.5,5.5,100
CIG,2011-10-24,5.5,5.5,5.5,5.5,0
CIG,2011-10-25,5.3,5.3,5.3,5.3,90
CIG,2011-10-26,5.1,5.1,5.1,5.1,4110
CIG,2011-10-27,5.0,5.0,4.9,4.9,5100
CIG,2011-10-28,4.8,4.9,4.7,4.7,32510
CIG,2011-10-31,4.9,4.9,4.6,4.6,550
CIG,2011-11-01,4.8,4.8,4.5,4.8,14300
CIG,2011-11-02,4.9,5.0,4.9,5.0,110
CIG,2011-11-03,5.1,5.1,4.8,4.8,70
CIG,2011-11-04,4.9,4.9,4.9,4.9,1000
CIG,2011-11-07,5.0,5.0,5.0,5.0,410
CIG,2011-11-08,4.8,5.1,4.8,5.1,610
CIG,2011-11-09,5.1,5.1,5.1,5.1,0
CIG,2011-11-10,5.1,5.1,5.1,5.1,0
CIG,2011-11-11,5.3,5.3,5.3,5.3,20
CIG,2011-11-14,5.3,5.3,5.3,5.3,0
CIG,2011-11-15,5.1,5.3,5.1,5.1,48290
CIG,2011-11-16,5.3,5.3,5.3,5.3,10
CIG,2011-11-17,5.1,5.5,5.1,5.1,230
CIG,2011-11-18,4.9,5.3,4.9,5.3,110
CIG,2011-11-21,5.3,5.3,5.3,5.3,10
CIG,2011-11-22,5.1,5.1,5.1,5.1,60
CIG,2011-11-23,5.3,5.3,4.9,4.9,220
CIG,2011-11-24,5.1,5.1,5.1,5.1,10
CIG,2011-11-25,5.1,5.1,5.1,5.1,0
CIG,2011-11-28,5.3,5.3,4.9,4.9,30
CIG,2011-11-29,4.7,5.1,4.7,4.7,460
CIG,2011-11-30,4.8,4.8,4.5,4.5,120
CIG,2011-12-01,4.7,4.7,4.7,4.7,10
CIG,2011-12-02,4.9,4.9,4.5,4.5,30
CIG,2011-12-05,4.7,4.7,4.3,4.3,5820
CIG,2011-12-06,4.4,4.5,4.1,4.2,11850
CIG,2011-12-07,4.4,4.4,4.4,4.4,10
CIG,2011-12-08,4.6,4.6,4.2,4.6,780
CIG,2011-12-09,4.7,4.7,4.6,4.6,20
CIG,2011-12-12,4.7,4.7,4.7,4.7,10
CIG,2011-12-13,4.6,4.9,4.6,4.8,80
CIG,2011-12-14,4.8,4.8,4.8,4.8,0
CIG,2011-12-15,4.8,4.8,4.8,4.8,0
CIG,2011-12-16,4.8,4.8,4.8,4.8,0
CIG,2011-12-19,4.8,4.8,4.8,4.8,0
CIG,2011-12-20,4.6,4.6,4.6,4.6,120
CIG,2011-12-21,4.6,4.6,4.6,4.6,30
CIG,2011-12-22,4.6,4.6,4.6,4.6,0
CIG,2011-12-23,4.6,4.6,4.6,4.6,500
CIG,2011-12-26,4.6,4.6,4.6,4.6,0
CIG,2011-12-27,4.6,4.8,4.6,4.7,20200
CIG,2011-12-28,4.5,4.5,4.5,4.5,30
CIG,2011-12-29,4.5,4.5,4.5,4.5,0
CIG,2011-12-30,4.3,4.5,4.3,4.5,1010
CIG,2012-01-03,4.7,4.7,4.3,4.3,120
CIG,2012-01-04,4.1,4.1,4.1,4.1,4250
CIG,2012-01-05,3.9,4.3,3.9,4.2,6940
CIG,2012-01-06,4.4,4.4,4.1,4.2,420
CIG,2012-01-09,4.2,4.2,4.2,4.2,0
CIG,2012-01-10,4.4,4.4,4.0,4.0,2210
CIG,2012-01-11,3.8,4.2,3.8,4.2,2380
CIG,2012-01-12,4.4,4.4,4.0,4.3,780
CIG,2012-01-13,4.1,4.1,4.1,4.1,10
CIG,2012-01-16,4.0,4.0,3.9,3.9,1740
CIG,2012-01-17,3.8,3.8,3.8,3.8,3310
CIG,2012-01-18,3.7,3.7,3.7,3.7,680
CIG,2012-01-19,3.7,3.7,3.6,3.6,3200
CIG,2012-01-20,3.5,3.5,3.5,3.5,4400
CIG,2012-01-30,3.4,3.6,3.4,3.6,1530
CIG,2012-01-31,3.5,3.5,3.5,3.5,1590
CIG,2012-02-01,3.4,3.6,3.4,3.6,4400
