Ticker,Date,Open,High,Low,Close,Volume
SD9,2006-12-20,4.6906,6.2542,4.2737,5.0763,14900
SD9,2006-12-21,5.2118,5.2118,4.6906,4.6906,20500
SD9,2006-12-22,4.503,4.503,4.503,4.503,2400
SD9,2006-12-25,4.0548,4.0548,4.0548,4.0548,6200
SD9,2006-12-26,3.6587,3.6587,3.6587,3.6587,6500
SD9,2006-12-27,3.2939,3.2939,3.2939,3.2939,6000
SD9,2006-12-28,2.9708,3.1271,2.9708,3.0124,80100
SD9,2006-12-29,3.1271,3.1792,2.7205,2.8144,85600
SD9,2007-01-02,3.0229,3.1584,2.9708,3.1271,43000
SD9,2007-01-03,3.1271,3.3773,3.075,3.2418,70700
SD9,2007-01-04,3.5649,3.5649,3.3669,3.5439999999999996,32300
SD9,2007-01-05,3.815,3.815,3.4398,3.5439999999999996,68200
SD9,2007-01-08,3.5857,3.5857,3.4815,3.5232,41000
SD9,2007-01-09,3.4919,3.4919,3.1792,3.2834,25500
SD9,2007-01-10,3.4398,3.4919,3.2938,3.3877,44500
SD9,2007-01-11,3.4919,3.6483,3.4398,3.5439999999999996,92100
SD9,2007-01-12,3.6482,3.6482,3.4398,3.4919,42800
SD9,2007-01-15,3.8671,3.8671,3.4919,3.4919,40800
SD9,2007-01-16,3.5961,3.5961,3.3355,3.5336,49400
SD9,2007-01-17,3.4398,3.4606,3.2313,3.3356,27200
SD9,2007-01-18,3.2522,3.3356,3.2314,3.3356,35500
SD9,2007-01-19,3.2835,3.4398,3.2835,3.4398,44200
SD9,2007-01-22,3.7004,3.7004,3.3356,3.3668,69700
SD9,2007-01-23,3.5439999999999996,3.7525,3.3876,3.3877,58700
SD9,2007-01-24,3.5441,3.6483,3.4398,3.5545,133900
SD9,2007-01-25,3.4607,3.6483,3.4607,3.6066,85200
SD9,2007-01-26,3.5962,3.9402,3.5649,3.9401,118400
SD9,2007-01-29,4.1486,4.1486,4.1486,4.1486,25400
SD9,2007-01-30,4.5551,4.5551,4.5551,4.5551,43500
SD9,2007-01-31,5.0033,5.0034,5.0033,5.0034,56900
SD9,2007-02-01,5.5037,5.5037,5.5037,5.5037,101700
SD9,2007-02-02,6.0457,6.0457,6.0457,6.0457,74100
SD9,2007-02-05,6.6503,6.6503,6.6503,6.6503,21300
SD9,2007-02-06,7.307,7.307,6.6711,6.9317,273700
SD9,2007-02-07,6.9838,7.7135,6.7753,7.2966,218500
SD9,2007-02-08,7.2966,7.2966,6.8275,7.0360000000000005,86700
SD9,2007-02-09,6.8275,7.0881,6.348,6.7233,44300
SD9,2007-02-12,6.2542,7.0360000000000005,6.2542,6.6399,39600
SD9,2007-02-13,6.7754,7.2862,6.7754,7.1923,55200
SD9,2007-02-14,7.0776,7.776,7.0776,7.6093,67700
SD9,2007-02-15,7.7657,8.4223,7.7657,8.4223,86000
SD9,2007-02-26,9.1103,9.1103,9.1103,9.1103,31400
SD9,2007-02-27,10.0172,10.0172,10.0171,10.0171,12700
SD9,2007-02-28,11.0178,11.0178,11.0178,11.0178,165200
SD9,2007-03-01,12.1123,12.1123,11.2784,11.9872,145500
SD9,2007-03-02,11.9872,12.5605,11.4556,12.2999,90700
SD9,2007-03-05,13.1234,13.1234,11.9872,13.1234,83500
SD9,2007-03-06,14.1136,14.1136,13.5508,13.8635,69800
SD9,2007-03-07,13.3423,15.0101,12.5084,13.4465,46200
SD9,2007-03-08,12.8211,13.0296,12.1957,12.1957,48800
SD9,2007-03-09,11.9872,12.4042,11.466,11.883,71800
SD9,2007-03-12,13.0192,13.0192,11.5182,12.0914,64000
SD9,2007-03-13,12.5083,13.0295,11.466,12.0914,81200
SD9,2007-03-14,12.0914,12.1956,11.0907,11.2575,48400
SD9,2007-03-15,10.507,11.049000000000001,10.507,10.9448,78800
SD9,2007-03-16,11.466,11.6536,10.6321,11.6536,37500
SD9,2007-03-19,12.5605,12.5605,11.6744,11.9872,47900
SD9,2007-03-20,11.9872,12.2999,10.9031,11.7787,23000
SD9,2007-03-21,11.9872,12.2999,11.5702,11.883,56300
SD9,2007-03-22,12.0602,12.2999,11.1533,11.4556,45600
SD9,2007-03-23,12.9983,12.9983,11.6224,12.9253,112200
SD9,2007-03-26,12.7168,13.8947,11.9872,11.9872,42800
SD9,2007-03-27,12.2999,12.2999,11.3618,11.3618,12600
SD9,2007-03-28,10.382,12.0915,10.382,12.0914,81600
SD9,2007-03-29,11.466,11.81,11.466,11.81,16900
SD9,2007-03-30,12.8211,12.9149,11.7266,11.7266,56800
SD9,2007-04-02,11.0178,11.6745,11.0178,11.0178,44400
SD9,2007-04-03,11.466,11.466,10.0067,10.4236,36700
SD9,2007-04-04,9.9024,11.1533,9.9024,11.1533,26600
SD9,2007-04-05,10.3194,11.2575,10.3194,10.5279,28700
SD9,2007-04-06,10.0067,10.4341,10.0067,10.2152,39900
SD9,2007-04-09,10.2152,10.2673,10.1631,10.2152,17900
SD9,2007-04-10,11.1533,11.1533,10.111,10.1526,21600
SD9,2007-04-11,10.1839,10.2047,9.9024,9.9025,13200
SD9,2007-04-12,10.0067,10.111,9.1728,9.3813,22600
SD9,2007-04-13,9.0582,9.4855,8.5578,8.5682,37300
SD9,2007-04-16,8.2868,8.3389,7.7864,7.7865,26800
SD9,2007-04-17,7.2966,8.7038,7.2028,7.4529,51100
SD9,2007-04-18,7.922000000000001,8.0471,7.505,8.0471,13000
SD9,2007-04-19,8.6517,8.6517,8.0262,8.0262,47900
SD9,2007-04-20,7.922000000000001,7.922000000000001,7.5884,7.6614,23400
SD9,2007-04-23,7.6093,7.6093,7.0881,7.1610000000000005,16700
SD9,2007-04-24,7.4007,7.505,7.2965,7.4008,21900
SD9,2007-04-25,6.6711,7.6614,6.6711,7.6093,22600
SD9,2007-05-02,7.6093,7.6093,7.3487,7.505,5000
SD9,2007-05-03,7.1402,7.505,7.1402,7.4529,18600
SD9,2007-05-04,7.2965,7.4008,7.2444,7.2444,16800
SD9,2007-05-07,7.7135,8.0053,7.0985,7.6093,24700
SD9,2007-05-08,7.8178,7.922000000000001,7.6093,7.7135,30900
SD9,2007-05-09,7.922000000000001,7.922000000000001,7.4529,7.4946,19800
SD9,2007-05-10,7.505,7.505,7.307,7.3904,17200
SD9,2007-05-11,7.2966,7.6197,7.2966,7.6093,14700
SD9,2007-05-14,7.5572,7.7135,7.5051,7.6614,38400
SD9,2007-05-15,7.7552,7.7656,7.505,7.6093,22100
SD9,2007-05-16,7.6614,7.6614,7.4529,7.4529,27800
SD9,2007-05-17,7.505,7.5571,7.505,7.5363,13400
SD9,2007-05-18,7.505,7.7969,7.505,7.7969,42100
SD9,2007-05-21,7.9324,8.4432,7.922000000000001,8.4432,29600
